country,region_name,subregion_name,sector_name,group_name,crag_name,route_name,rock_type,geo,exposure,link,grade,height,pitches,bolt,anchor,type,steepness
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Cabernet Sauvignon","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3238.html","VI.4","25m","1","7","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Kurcze blade","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3245.html","VI.3+","25m","1","6","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Malowany ptak","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3243.html","VI.5+","25m","1","8","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Merlot","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3236.html","VI.2","20m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","możliwość","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3235.html","?","20m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","możliwość II","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3242.html","?","0m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Pinot Noir","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3237.html","VI.3","20m","1","7","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","projekt","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3248.html","?","20m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","projekt II","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3249.html","?","20m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","projekt III","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3250.html","?","15m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","projekt IV","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3251.html","?","16m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Przygód kilka Wróbla Ćwirka","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3241.html","VI.4","25m","1","11","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Przygód kilka Wróbla Ćwirka wprost","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3240.html","VI.5","25m","1","8","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Ptasia grypa","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3239.html","VI.5","25m","1","8","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Ptasia rozgrzewka","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3253.html","VI+","16m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Ptasie radio","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3252.html","VI.1+","16m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Sroka na dachu","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3247.html","VI.1+","24m","1","7","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Wróbel w garści","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3246.html","VI.1","24m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Wróblowa","Wróblowa","Wróbelek Elemelek","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3244.html","VI.4+","24m","1","5","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Gaj","Gaj","możliwość","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3259.html","?","16m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Gaj","Gaj","możliwość II","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3260.html","?","16m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Gaj","Gaj","możliwość III","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3263.html","?","16m","1","0","TAK","asekuracja własna","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Gaj","Gaj","projekt","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3261.html","?","16m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Gaj","Gaj","Rysa w okapie","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3262.html","VI+","18m","1","0","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Gaj","Gaj","Rysa w zacięciu","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3258.html","V","15m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Ruskowa","Ruskowa"," EB","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3264.html","VI","15m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Ruskowa","Ruskowa","Immortal Sznober","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3268.html","VI.5+","18m","1","6","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Ruskowa","Ruskowa","Proprioceptywne torowanie","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3267.html","VI.2+","18m","1","8","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Ruskowa","Ruskowa","RPM","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3265.html","VI.1+","15m","1","6","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Ruskowa","Ruskowa","Ruskowa rysa","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3266.html","IV","16m","1","0","NIE","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Ruskowa","Ruskowa","Ruskowe zacięcie","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3269.html","V","16m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Ruskowa","Ruskowa","Seksualny wolontariat","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3270.html","VI.1","16m","1","7","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Agro alpiniada","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3273.html","V","16m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Angielski lans","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3278.html","VI.2","16m","1","2","TAK","mieszana","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Chyba cię pojebało","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3295.html","VI.2","10m","1","1","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Co z tą rysą?","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3271.html","VI","14m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Inwazja porywaczy ciał","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3292.html","VI.2","10m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Komin z Bazin","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3285.html","?","15m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Komora gazowa","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3287.html","VI.1+","14m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Miski Universum","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3283.html","VI.4+","18m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Miss Sarajewo","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3280.html","VI.3","16m","1","0","TAK","asekuracja własna","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","możliwość","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3284.html","?","15m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","możliwość II","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3286.html","?","14m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","możliwość III","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3288.html","?","14m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","możliwość IV","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3291.html","?","12m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Nogami do przodu","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3289.html","VI.3","14m","1","4","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Pain So Close to Pleasure","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3272.html","VI+","16m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Półksiężycowa rysa","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3294.html","V+","10m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Półprodukt","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3276.html","VI.3","16m","1","5","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","projekt otwarty","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3277.html","?","15m","1","4","TAK","mieszana","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Prosto do piachu","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3274.html","VI.3+","16m","1","4","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Przez kratę","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3282.html","VI.1","15m","1","2","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Ryska z krzakiem","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3279.html","VI","16m","1","2","NIE","mieszana","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Seryjny samobójca","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3275.html","VI.4","16m","1","4","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","W prosektorium najprzyjemniej jest nad ranem","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3290.html","VI.3","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Wysokie napięcie","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3293.html","VI.2","10m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Biśnik","Biśnik","Żaba","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3281.html","VI.1","16m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Chłopskie","Grodzisko Chłopskie","Chłopska rysa","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3302.html","VI.2+","18m","1","5","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Chłopskie","Grodzisko Chłopskie","Chłopski filarek","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3304.html","V+","18m","1","5","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Chłopskie","Grodzisko Chłopskie","możliwość","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3296.html","?","18m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Chłopskie","Grodzisko Chłopskie","możliwość II","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3297.html","?","16m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Chłopskie","Grodzisko Chłopskie","możliwość III","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3298.html","?","16m","1","0","NIE","asekuracja własna","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Chłopskie","Grodzisko Chłopskie","możliwość V","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3305.html","?","18m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Chłopskie","Grodzisko Chłopskie","projekt","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3299.html","?","18m","1","0","NIE","asekuracja własna","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Chłopskie","Grodzisko Chłopskie","projekt II","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3300.html","?","18m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Chłopskie","Grodzisko Chłopskie","projekt III","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3301.html","?","16m","1","0","NIE","asekuracja własna","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Chłopskie","Grodzisko Chłopskie","projekt IV","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3303.html","?","18m","1","6","NIE","asekuracja własna","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Pańskie","Grodzisko Pańskie","Solo Na Basie","Wapień","N 50°24'56.916"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,2757.html","VI+","8m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Pańskie","Grodzisko Pańskie","Solo Na Pięści","Wapień","N 50°24'56.916"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,2760.html","VI.2","8m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Pańskie","Grodzisko Pańskie","Solo Na Saksie","Wapień","N 50°24'56.916"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,2758.html","VI+","8m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Pańskie","Grodzisko Pańskie","Solo Z Brzydulą","Wapień","N 50°24'56.916"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,2759.html","VI.1","8m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Pańskie","Grodzisko Pańskie","Solona Rysa","Wapień","N 50°24'56.916"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,2761.html","VI-","8m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Pańskie","Grodzisko Pańskie","Solona Zupa","Wapień","N 50°24'56.916"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,2762.html","VI.1+","8m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Grodzisko Pańskie","Grodzisko Pańskie","Zarysowanie","Wapień","N 50°24'56.916"" E 19°40'10.992""","Sektor zacieniony","https://wspinanie.pl/topo2/page,topo-droga,droga,3306.html","VI.1","7m","1","2","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Bezpańska","Bezpańska","Bezpańskie jaja","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3313.html","VI.1","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Bezpańska","Bezpańska","Bunga bunga","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3309.html","VI.5","16m","1","4","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Bezpańska","Bezpańska","Diagoanal","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3308.html","VI.2+","18m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Bezpańska","Bezpańska","Lowelas","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3310.html","VI.1+","16m","1","5","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Bezpańska","Bezpańska","możliwość","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3307.html","?","10m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Bezpańska","Bezpańska","Syrena z Venus","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3312.html","VI.2+","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Bezpańska","Bezpańska","Wyrywacz serc","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3311.html","VI.1+","16m","1","5","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Alea Iacta Est","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2714.html","IV+","25m","1","0","TAK","asekuracja własna","połoga"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Bzycamy","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2697.html","V","25m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","C.K. Ekiperzy","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2699.html","VI.1+","20m","1","8","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Camasutra","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2698.html","VI","25m","1","0","TAK","asekuracja własna","pionowa"
